,sample_mean_score,sample_variance_score,scores
161,0.18993827160494053,0.44115713902308246,-0.01999999999999824
162,0.18944785276073847,0.4384731500416586,0.11000000000000254
163,0.18981707317073399,0.4358054878048795,0.25000000000000266
164,0.18745454545454773,0.43406909090909235,-0.1999999999999985
165,0.18777108433735168,0.4314550018254852,0.24000000000000266
166,0.18544910179640947,0.42975627299617775,-0.1999999999999985
167,0.18833333333333563,0.42858043912175786,0.6700000000000033
168,0.18621301775148158,0.4267891448295308,-0.16999999999999849
169,0.18394117647059052,0.4251411799512718,-0.1999999999999985
170,0.18771929824561634,0.42508123839009426,0.8300000000000038
171,0.1902325581395372,0.4236818169454658,0.6200000000000039
172,0.18797687861271908,0.4220987901599691,-0.1999999999999985
173,0.18873563218391037,0.4197590857750329,0.32000000000000184
174,0.18651428571428805,0.4182101937602641,-0.1999999999999985
175,0.1851136363636387,0.4161657012987027,-0.05999999999999839
176,0.18305084745762945,0.41455427580893817,-0.1799999999999985
177,0.1808988764044967,0.41303647559195206,-0.1999999999999985
178,0.17893854748603583,0.41140392316866614,-0.16999999999999849
179,0.18033333333333565,0.4094557541899454,0.4300000000000035
180,0.17823204419889735,0.4079801903007993,-0.1999999999999985
181,0.17615384615384846,0.40651219719507137,-0.1999999999999985
182,0.17409836065574,0.4050517924698265,-0.1999999999999985
183,0.17206521739130665,0.40359899025897006,-0.1999999999999985
184,0.17005405405405635,0.4021538014101069,-0.1999999999999985
185,0.16887096774193777,0.40024034001743797,-0.04999999999999827
186,0.1706951871657777,0.3987108044390788,0.5100000000000031
187,0.16872340425532145,0.3973095915348742,-0.1999999999999985
188,0.19804232804233038,0.5576605088371059,5.710000000000007
189,0.19594736842105495,0.5555438067390713,-0.1999999999999985
190,0.20015706806282954,0.5560047120418863,1.000000000000003
191,0.19802083333333564,0.5539698843804552,-0.20999999999999863
192,0.19595854922280023,0.551905456606219,-0.1999999999999985
193,0.19628865979381674,0.5490669836013048,0.26000000000000334
194,0.19425641025641255,0.5470420988633374,-0.1999999999999985
195,0.19474489795918595,0.5442835243328115,0.29000000000000226
196,0.1929441624365505,0.5421453693152402,-0.15999999999999848
197,0.19095959595959822,0.540173186176487,-0.1999999999999985
198,0.1889949748743741,0.5382131262372482,-0.1999999999999985
199,0.18705000000000224,0.5362651231155792,-0.1999999999999985
200,0.1850248756218928,0.5344081243781108,-0.21999999999999864
201,0.18311881188119036,0.5324832594453488,-0.1999999999999985
202,0.18566502463054413,0.5311632931766096,0.7000000000000033
203,0.18931372549019834,0.531262580894428,0.9300000000000039
204,0.1950731707317096,0.5354584505021533,1.3700000000000043
205,0.19315533980582753,0.533604141605495,-0.1999999999999985
206,0.192850241545896,0.5310330988227582,0.1300000000000021
207,0.19509615384615614,0.5295168989223349,0.6600000000000021
208,0.19411483253588746,0.5271724098270163,-0.009999999999998233
209,0.19738095238095468,0.5268902369560277,0.8800000000000039
210,0.20075829383886487,0.5267879936808859,0.9100000000000039
211,0.20066037735849288,0.5242934006974885,0.1800000000000026
212,0.2004225352112699,0.5218323677916568,0.15000000000000213
213,0.19897196261682473,0.5198327409942534,-0.10999999999999843
214,0.19930232558139765,0.517427081069334,0.27000000000000224
215,0.1974074074074097,0.5157960378983647,-0.20999999999999863
216,0.2059447004608318,0.5292242191500269,2.050000000000005
217,0.20408256880734174,0.5275413203399159,-0.19999999999999862
218,0.2026484018264863,0.5255718528758758,-0.10999999999999843
219,0.20109090909091137,0.5237056537982578,-0.13999999999999824
220,0.19927601809954978,0.5220531098313465,-0.1999999999999985
221,0.2039189189189212,0.5244764277852526,1.2300000000000042
222,0.20659192825112335,0.5237072516462664,0.8000000000000023
223,0.20687500000000228,0.5213767376681627,0.27000000000000224
224,0.21364444444444675,0.5293598730158744,1.730000000000005
225,0.2131858407079669,0.5270546941986247,0.11000000000000276
226,0.21273127753304194,0.5247694982651762,0.1100000000000021
227,0.21092105263158123,0.5232048747971263,-0.1999999999999985
228,0.2119650655021857,0.5211597180724751,0.4500000000000033
229,0.21017391304348054,0.5196218036833126,-0.1999999999999985
230,0.20865800865801093,0.5178934086203665,-0.13999999999999846
231,0.2073275862068988,0.5160620913569203,-0.09999999999999842
232,0.20557939914163315,0.5145497706082595,-0.1999999999999985
233,0.2038461538461561,0.5130443710795656,-0.1999999999999985
234,0.2043829787234065,0.510919596290236,0.3300000000000023
235,0.2027118644067819,0.5094045293905531,-0.1899999999999985
236,0.20101265822785033,0.5079303261102781,-0.1999999999999985
237,0.1993697478991619,0.5064295589121738,-0.1899999999999985
238,0.1976987447698767,0.5049690517211082,-0.1999999999999985
239,0.2010416666666689,0.5055382409344504,1.0000000000000044
240,0.20091286307054165,0.50343582987552,0.1700000000000026
241,0.20020661157025016,0.5014675919893021,0.030000000000001803
242,0.19855967078189524,0.5000545284494794,-0.1999999999999985
243,0.19713114754098585,0.49849461647439935,-0.14999999999999847
244,0.19861224489796142,0.49698904984944936,0.5600000000000043
245,0.19699186991870143,0.49560642442342934,-0.1999999999999985
246,0.19538461538461763,0.4942298311444667,-0.1999999999999985
247,0.19467741935484095,0.4923529319576872,0.020000000000001794
248,0.19449799196787373,0.49037565422982393,0.15000000000000258
249,0.19356000000000226,0.4886262313253026,-0.03999999999999826
250,0.1919920318725122,0.48728881593625634,-0.1999999999999985
251,0.19043650793651018,0.4859571792196308,-0.1999999999999985
252,0.1937549407114647,0.48681481272350974,1.030000000000004
253,0.192440944881892,0.4853291961034529,-0.13999999999999846
254,0.1961960784313748,0.48701421337038886,1.1500000000000041
255,0.19785156250000224,0.48580595435049156,0.6200000000000021
256,0.19630350194552754,0.48452417315175234,-0.1999999999999985
257,0.19965116279069992,0.48553022803366347,1.060000000000004
258,0.20073359073359298,0.4839517853401588,0.48000000000000287
259,0.20030769230769455,0.48213040689040826,0.09000000000000208
260,0.1987739463601555,0.48089002947244464,-0.1999999999999985
261,0.1972519083969488,0.47965448802316535,-0.1999999999999985
262,0.19889733840304408,0.4785358023974704,0.6300000000000041
263,0.1973484848484871,0.477349596727735,-0.20999999999999863
264,0.1972830188679268,0.4755425900514594,0.18000000000000238
265,0.20300751879699475,0.4824648829621237,1.720000000000005
266,0.20539325842696857,0.48217080341302837,0.8400000000000039
267,0.20388059701492764,0.4809781429929021,-0.1999999999999985
268,0.2023791821561361,0.4797898407590316,-0.1999999999999985
269,0.20088888888889114,0.47860589838909684,-0.1999999999999985
270,0.19940959409594322,0.47742631679650266,-0.1999999999999985
271,0.1979411764705905,0.47625109615802186,-0.1999999999999985
272,0.19648351648351875,0.4750802359405315,-0.1999999999999985
273,0.19503649635036724,0.473913734926875,-0.1999999999999985
274,0.19360000000000227,0.4727515912408773,-0.1999999999999985
275,0.19326086956521965,0.4710642371541516,0.10000000000000187
276,0.1918411552346593,0.46991580076387934,-0.1999999999999985
277,0.19215827338129723,0.46824731059917546,0.28000000000000225
278,0.19075268817204527,0.4671141796240441,-0.1999999999999985
279,0.1893571428571451,0.46598524833589483,-0.1999999999999985
280,0.18946619217082075,0.4643243568886643,0.2200000000000033
281,0.18819148936170438,0.46313016960702796,-0.16999999999999849
282,0.1875265017667867,0.46161300904694014,1.6653345369377348e-15
283,0.19028169014084734,0.46213772955755866,0.970000000000004
284,0.1903157894736865,0.46051081541883004,0.20000000000000306
285,0.1889160839160862,0.4594553122316293,-0.20999999999999863
286,0.18749128919860855,0.4584314466021796,-0.21999999999999864
287,0.18614583333333562,0.4573554769163775,-0.1999999999999985
288,0.18619377162629985,0.45576810121107386,0.2000000000000024
289,0.18500000000000227,0.4546043252595168,-0.15999999999999848
290,0.18367697594501944,0.45354608839910054,-0.1999999999999985
291,0.1850684931506872,0.4525529162547674,0.5900000000000041
292,0.19146757679181117,0.4630009210341775,2.060000000000004
293,0.19017006802721317,0.4619156706368565,-0.1899999999999985
294,0.19854237288135823,0.48102269802836495,2.6600000000000037
295,0.19716216216216445,0.4799559871736154,-0.20999999999999863
296,0.19582491582491812,0.47886561789061893,-0.1999999999999985
297,0.19583892617449894,0.4772533342372279,0.2000000000000024
298,0.19525083612040364,0.4757552221050043,0.020000000000001794
299,0.19436666666666896,0.4743985942028996,-0.06999999999999806
300,0.19318936877076642,0.47323446068660124,-0.15999999999999848
301,0.19264900662251885,0.47175043453389465,0.030000000000001803
302,0.1913861386138637,0.4706715821913327,-0.1899999999999985
303,0.1906250000000023,0.4692943275577568,-0.03999999999999826
304,0.18937704918033016,0.468225597497844,-0.1899999999999985
305,0.19065359477124413,0.46718907960998707,0.5800000000000036
306,0.189381107491859,0.46615941964190777,-0.1999999999999985
307,0.1892857142857166,0.46464378780828397,0.16000000000000258
308,0.18919093851132918,0.4631379796578836,0.16000000000000214
309,0.19693548387097007,0.4802323259212872,2.5900000000000043
310,0.19627009646302485,0.478820881651282,-0.00999999999999801
311,0.19500000000000234,0.47778456591639973,-0.1999999999999985
312,0.19386581469648795,0.4766558409109538,-0.15999999999999848
313,0.19261146496815518,0.4756270242770813,-0.1999999999999985
314,0.19136507936508168,0.47460163380851383,-0.1999999999999985
315,0.19012658227848334,0.4735796664657435,-0.1999999999999985
316,0.1898107255520528,0.4721126222896629,0.09000000000000208
317,0.19044025157232938,0.4707493323810102,0.39000000000000257
318,0.1892163009404412,0.4697468681611178,-0.1999999999999985
319,0.18862500000000232,0.46838619122257164,1.7763568394002505e-15
320,0.1877570093457967,0.4671643282710291,-0.08999999999999841
321,0.18919254658385323,0.46637255471062977,0.6500000000000035
322,0.18897832817337692,0.4649390150568247,0.12000000000000188
323,0.1878395061728418,0.4639197760195707,-0.1799999999999985
324,0.18661538461538693,0.4629749287749299,-0.20999999999999863
325,0.1855521472392661,0.46191892496460707,-0.15999999999999848
326,0.18489296636085856,0.460644083600684,-0.02999999999999836
327,0.18570121951219742,0.4594496596926989,0.4500000000000035
328,0.1858966565349567,0.4580614648973248,0.25000000000000266
329,0.18472727272727502,0.45712044211108144,-0.1999999999999985
330,0.18356495468278175,0.45618240410143834,-0.1999999999999985
331,0.18240963855421916,0.45524734830561014,-0.1999999999999985
332,0.1814114114114137,0.4542079416766174,-0.14999999999999847
333,0.1802694610778466,0.45327950675226225,-0.1999999999999985
334,0.18014925373134558,0.4519272231656101,0.1400000000000019
335,0.17916666666666894,0.4509025870646777,-0.14999999999999847
336,0.17854599406528418,0.44969043909848905,-0.02999999999999825
337,0.18005917159763543,0.449129966814743,0.6900000000000028
338,0.17985250737463357,0.4478156586549381,0.1100000000000021
339,0.1786764705882376,0.4469649097692184,-0.21999999999999864
340,0.17759530791789085,0.44604890633086175,-0.1899999999999985
341,0.17792397660818943,0.44477778892490366,0.29000000000000226
342,0.17682215743440463,0.44389367295790594,-0.1999999999999985
343,0.1770639534883744,0.442619634381993,0.26000000000000334
344,0.17597101449275593,0.441745057296934,-0.1999999999999985
345,0.17540462427745895,0.44057563290609136,-0.01999999999999824
346,0.1743227665706075,0.43970842731255627,-0.1999999999999985
347,0.17324712643678392,0.43884389264301676,-0.1999999999999985
348,0.1722922636103175,0.43790105226756354,-0.15999999999999848
349,0.17122857142857373,0.4370423258288999,-0.1999999999999985
350,0.17017094017094248,0.43618625641025743,-0.1999999999999985
351,0.16917613636363865,0.4352919119075379,-0.1799999999999985
352,0.16813031161473316,0.434441380697915,-0.1999999999999985
353,0.16892655367231865,0.4334351050719429,0.4500000000000024
354,0.16788732394366424,0.43259411156202854,-0.1999999999999985
355,0.16955056179775507,0.43236036081658585,0.7600000000000029
356,0.17361344537815354,0.43703887262770374,1.620000000000004
357,0.17371508379888495,0.4358183723768847,0.21000000000000196
358,0.17353760445682678,0.4346123107327939,0.11000000000000254
359,0.17555555555555782,0.43486765707211494,0.9000000000000046
360,0.174515235457066,0.43405038935057044,-0.1999999999999985
361,0.17348066298342768,0.43323549685496193,-0.1999999999999985
362,0.17512396694215104,0.433018976302453,0.7700000000000038
363,0.17494505494505722,0.43183773801955727,0.11000000000000187
364,0.17391780821918035,0.4310365316874916,-0.1999999999999985
365,0.1745628415300569,0.43000789056067173,0.4100000000000028
366,0.17354223433242733,0.4292152871458148,-0.1999999999999985
367,0.17451086956521966,0.4283910407534662,0.5300000000000042
368,0.17349593495935187,0.4276070387062576,-0.1999999999999985
369,0.17248648648648876,0.4268252369442623,-0.1999999999999985
370,0.17148247978436884,0.4260456341516729,-0.1999999999999985
371,0.17569892473118506,0.4315108309422379,1.7400000000000042
372,0.17477211796246875,0.4306712516936214,-0.16999999999999849
373,0.17500000000000226,0.4295360589812342,0.26000000000000334
374,0.17402666666666894,0.42874283351158743,-0.1899999999999985
375,0.17398936170212992,0.42760004255319245,0.16000000000000214
376,0.1751989389920447,0.4270143885095105,0.6300000000000041
377,0.1752380952380975,0.4258823039029945,0.19000000000000195
378,0.1742480211081817,0.4251271446720005,-0.1999999999999985
379,0.17568421052631805,0.4247892403832811,0.7200000000000042
380,0.17469816272966104,0.4240418165492481,-0.1999999999999985
381,0.17641361256544727,0.42405298333127306,0.830000000000003
382,0.17663185378590301,0.4229611389826811,0.2600000000000027
383,0.17598958333333556,0.4220152061575293,-0.0699999999999984
384,0.17501298701298923,0.4212833982683992,-0.1999999999999985
385,0.1740414507772043,0.4205534943812674,-0.1999999999999985
386,0.17501291989664305,0.41982920967720433,0.5500000000000043
387,0.17590206185567234,0.4190511221662814,0.520000000000002
388,0.17694087403599196,0.41839087536109076,0.5800000000000036
389,0.17628205128205351,0.41748459890580814,-0.07999999999999807
390,0.17734015345268767,0.41685188143484914,0.5900000000000041
391,0.17637755102041042,0.41614899264053545,-0.1999999999999985
392,0.17743002544529488,0.415522715116582,0.5900000000000039
393,0.17781725888325098,0.4145244856046819,0.33000000000000274
394,0.17686075949367314,0.4138337749791181,-0.1999999999999985
395,0.17739898989899214,0.41290081255594013,0.390000000000003
396,0.1769017632241836,0.41195628577971244,-0.01999999999999824
397,0.17909547738693693,0.41283394048327376,1.0500000000000032
398,0.17814536340852355,0.412156853188248,-0.1999999999999985
399,0.17727500000000224,0.411426891604011,-0.16999999999999849
400,0.17740648379052593,0.4104052568578564,0.2300000000000031
401,0.1765174129353256,0.4096995620401742,-0.1799999999999985
402,0.17553349875930743,0.40907054800439596,-0.21999999999999864
403,0.1746039603960418,0.40840455740363224,-0.1999999999999985
404,0.17367901234568123,0.4077401442366469,-0.1999999999999985
405,0.1727586206896574,0.40707730949340243,-0.1999999999999985
406,0.17184275184275405,0.4064160540298481,-0.1999999999999985
407,0.17098039215686495,0.40572090379149295,-0.1799999999999985
408,0.17897310513447653,0.43085482525528646,3.440000000000005
409,0.17914634146341685,0.4298136949132337,0.25000000000000266
410,0.17822384428224067,0.4291151302593327,-0.1999999999999985
411,0.18167475728155563,0.4329774803344918,1.600000000000005
412,0.1808716707021814,0.4321929276663777,-0.14999999999999847
413,0.17995169082125828,0.4314968499608155,-0.1999999999999985
414,0.1790361445783155,0.430802450381236,-0.1999999999999985
415,0.17899038461538685,0.42976524328081644,0.16000000000000214
416,0.18151079136690873,0.4313811254842289,1.2300000000000042
417,0.18059808612440417,0.43069484527210855,-0.1999999999999985
418,0.1796897374701693,0.43001019058820933,-0.1999999999999985
419,0.17900000000000224,0.42918372315035896,-0.10999999999999821
420,0.17809976247031103,0.42850304716661103,-0.1999999999999985
421,0.17720379146919657,0.42782399162454643,-0.1999999999999985
422,0.1773286052009479,0.4268167803883352,0.2300000000000033
423,0.17679245283019096,0.4259296400374692,-0.04999999999999827
424,0.17905882352941405,0.42710807436182113,1.1400000000000032
425,0.18011737089202107,0.42658045677989603,0.6300000000000023
426,0.17922716627634888,0.4259174764433606,-0.1999999999999985
427,0.18974299065420788,0.4722493483114108,4.680000000000006
428,0.18967365967366195,0.4711480240942868,0.16000000000000214
429,0.19011627906976972,0.47013401908169455,0.3800000000000019
430,0.18921113689095356,0.46939379485242644,-0.1999999999999985
431,0.18831018518518747,0.46865537455959544,-0.1999999999999985
432,0.18789838337182677,0.46764395261312225,0.010000000000001563
433,0.1905990783410161,0.4697294324240919,1.3600000000000043
434,0.18981609195402527,0.468913790984693,-0.14999999999999847
435,0.1907339449541307,0.46820313824739107,0.5900000000000021
436,0.19164759725400685,0.4674940681880219,0.5900000000000036
437,0.1907534246575365,0.4667744882605571,-0.1999999999999985
438,0.1917539863325763,0.4661482863710602,0.6300000000000037
439,0.19086363636363862,0.4654352433215997,-0.1999999999999985
440,0.192448979591839,0.46548580705009385,0.8900000000000039
441,0.19219457013574887,0.464458891761834,0.08000000000000207
442,0.192347629796842,0.46341845806563753,0.26000000000000334
443,0.19191441441441667,0.4624556946901766,1.6653345369377348e-15
444,0.19182022471910337,0.4614180757161667,0.15000000000000213
445,0.19094170403587668,0.4607254033355178,-0.1999999999999985
446,0.19183445190156823,0.46004864517811933,0.5900000000000032
447,0.19158482142857367,0.4590473708652935,0.08000000000000185
448,0.19082405345211806,0.45828257834871255,-0.14999999999999847
449,0.19322222222222446,0.4598499505073013,1.2700000000000025
450,0.1922838137472306,0.45922521704853525,-0.22999999999999865
451,0.19141592920354206,0.45854743637541073,-0.1999999999999985
452,0.19055187637969317,0.4578711549356318,-0.1999999999999985
453,0.18969162995594935,0.4571963726891707,-0.1999999999999985
454,0.18883516483516705,0.45652308950961046,-0.1999999999999985
455,0.18888157894737062,0.4555207244071729,0.2100000000000024
456,0.1888621444201335,0.45452194805942764,0.18000000000000194
457,0.18801310043668343,0.4538575315566694,-0.1999999999999985
458,0.18882352941176692,0.4531680452093513,0.5600000000000027
459,0.1908695652173935,0.4541064317514457,1.1300000000000041
460,0.1911062906724534,0.45314507780816865,0.30000000000000315
461,0.19047619047619269,0.45234554281582595,-0.0999999999999982
462,0.19140388768898708,0.4517649079502223,0.6200000000000028
463,0.19411637931034703,0.454203105217101,1.4500000000000044
464,0.19359139784946458,0.4533523757879136,-0.04999999999999827
465,0.19274678111588203,0.45270985832295096,-0.1999999999999985
466,0.19190578158458466,0.4520686777991207,-0.1999999999999985
467,0.1923076923076945,0.45117624773513537,0.3800000000000021
468,0.19147121535181458,0.45054035226796535,-0.1999999999999985
469,0.19161702127659797,0.4495897037608322,0.26000000000000245
470,0.1913163481953313,0.44867571034919024,0.05000000000000182
471,0.1915042372881378,0.4477397706826453,0.2800000000000029
472,0.1907188160676555,0.4470829567850371,-0.1799999999999985
473,0.19018987341772375,0.4462703655631986,-0.05999999999999828
