,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
486,0.5696919917864468,0.4410885880632951,0.020000000000003126,0.0014779946178337573,0.003224317267912457,0.007577942966990991,0.0012146128616382366
487,0.5686680327868844,0.44069452612177606,0.07000000000000317,0.0014688160562042454,0.0032177183386375196,0.007562423621198098,0.0012121400404371408
488,0.5680368098159501,0.43998630192093596,0.260000000000004,0.0014679874895892932,0.0032111390525152313,0.007546927187192096,0.0012096773142575297
489,0.5669387755102032,0.4396773173072776,0.030000000000003135,0.0014661461827704524,0.0032045860922269953,0.007531495459562525,0.001207224577750146
490,0.5662321792260684,0.43902516230930955,0.22000000000000375,0.0014612311493848271,0.003198060218015576,0.007516136922024071,0.001204781764355888
491,0.5652845528455276,0.43857283128838104,0.10000000000000342,0.00144600025551637,0.00319158463503792,0.007500943241741922,0.0012023486647969699
492,0.5656592292089241,0.43775063160670846,0.7500000000000049,0.0014343703876259046,0.003185119880044015,0.007485764102281671,0.0011999254706749549
493,0.5670850202429141,0.43786694204694365,1.2699999999999834,0.0014374344681627282,0.0031786818636541183,0.00747058463456076,0.001197512020110137
494,0.5660202020202011,0.4375418214533871,0.040000000000003144,0.0014265530400587863,0.003172275717586036,0.0074555206043115125,0.00119510822086929
495,0.5685483870967732,0.4398281915933395,1.8199999999999814,0.001437919983866395,0.0031659098768230163,0.007440523033401141,0.0011927139606957252
496,0.5674245472837013,0.4395691601220091,0.010000000000003118,0.0014200402725742904,0.0031595885934715537,0.007425680861884033,0.001190329154888122
497,0.5675100401606417,0.4386883550297637,0.6100000000000045,0.0014107423086759244,0.003153254338319674,0.007410782907275705,0.0011879541075560498
498,0.573006012024047,0.452880102373407,3.3099999999998886,0.0014184578355775138,0.0031469586561957506,0.007395931522248782,0.0011855884357119663
499,0.5721999999999989,0.45229735470940424,0.1700000000000037,0.001401767366223793,0.003140696982304078,0.007381249302075795,0.0011832321112630476
500,0.5712774451097794,0.4518191648702449,0.11000000000000343,0.0014097391412398344,0.0031344544693354603,0.007366518641619294,0.0011808851704935713
501,0.573007968127489,0.45242067458706625,1.4399999999999775,0.0014084422699131357,0.0031282110290913674,0.007351815855897471,0.001178547682499174
502,0.5719284294234582,0.4521056363016971,0.030000000000003135,0.001414065996713384,0.003122004428702547,0.007337186712422171,0.0011762193544622211
503,0.571468253968253,0.4513135457098532,0.34000000000000385,0.0014156019822202937,0.0031158141721845177,0.007322601049173936,0.0011739002591178356
504,0.5709306930693059,0.450564013044147,0.30000000000000426,0.0014148649772341552,0.0031096451702660403,0.007308072353142331,0.0011715903105123046
